2013-08-29	180.166.50.106	8000	anonymity	0.7495470047
2013-08-29	180.173.89.208	8080	anonymity	2.33359003067
2013-08-29	61.53.64.37	8080	anonymity	1.48188495636
2013-08-29	183.232.25.41	80	anonymity	0.771776199341
2013-08-29	180.246.117.20	8080	anonymity	3.8358259201
2013-08-29	183.232.25.41	20771	anonymity	0.254138946533
2013-08-29	186.47.122.60	8080	anonymity	1.97696614265
2013-08-29	190.0.16.58	8080	anonymity	2.36229586601
2013-08-29	111.1.55.19	80	anonymity	0.50318980217
2013-08-29	163.23.70.129	3128	anonymity	3.33113193512
2013-08-29	61.55.141.11	81	anonymity	1.51036500931
2013-08-30	61.136.93.38	8080	anonymity	0.475080013275
2013-08-30	27.50.20.60	8080	anonymity	1.0633149147
2013-08-30	189.112.3.86	3128	anonymity	3.34953594208
2013-08-30	217.169.209.2	6666	anonymity	1.99511313438
2013-08-30	222.169.60.5	80	anonymity	0.489468812943
2013-08-30	61.55.141.11	81	anonymity	0.391268968582
2013-08-30	180.166.50.106	8000	anonymity	0.27277803421
2013-08-30	69.197.132.80	7808	anonymity	1.72384905815
2013-08-30	180.173.89.208	8080	anonymity	2.42831707001
2013-08-30	163.23.70.129	3128	anonymity	3.03123283386
2013-08-30	111.1.32.51	87	anonymity	1.42184114456
2013-08-30	41.164.23.162	8080	anonymity	2.78446793556
2013-08-30	183.232.25.41	80	anonymity	0.179854154587
2013-08-30	61.19.42.244	80	anonymity	2.72967815399
2013-08-30	111.1.55.19	80	anonymity	0.225270032883
2013-08-30	183.232.25.41	20771	anonymity	0.185230016708
2013-08-30	222.124.15.123	8080	anonymity	2.05237102509
2013-08-30	111.1.55.19	8080	anonymity	1.39613509178
2013-08-30	190.0.16.58	8080	anonymity	3.1429848671
2013-08-30	110.232.72.174	8080	anonymity	1.44071698189
2013-08-30	46.229.136.224	8080	anonymity	2.64773702621
2013-08-30	111.1.55.19	8088	anonymity	0.244662046432
2013-08-30	202.98.123.126	8080	anonymity	0.25545501709
2013-08-30	202.116.1.149	8128	anonymity	1.57881307602
2013-08-30	58.252.56.149	9000	anonymity	0.274635076523
2013-08-30	119.254.90.18	8080	anonymity	1.18751001358
2013-08-30	113.31.65.51	80	anonymity	0.121443986893
2013-08-30	113.53.254.124	8080	anonymity	2.84447598457
2013-08-30	113.31.65.61	80	anonymity	0.130170106888
2013-08-30	211.157.114.133	3128	anonymity	1.11867713928
2013-08-30	194.141.96.11	8080	anonymity	1.56481695175
2013-08-30	113.31.65.61	81	anonymity	0.217967987061
2013-08-30	211.142.236.132	80	anonymity	0.290843963623
2013-08-30	84.22.41.1	3128	anonymity	2.27411818504
2013-08-30	113.31.65.61	15437	anonymity	0.406642913818
2013-08-30	113.31.65.61	33942	anonymity	0.124629974365
2013-08-30	113.108.184.106	9999	anonymity	0.188945055008
2013-08-30	211.142.236.137	80	anonymity	0.217439889908
2013-08-30	118.26.228.8	5210	anonymity	1.89751291275
2013-08-30	211.151.186.228	80	anonymity	2.38628387451
2013-08-30	211.167.112.14	80	anonymity	1.60274600983
2013-08-30	61.164.42.147	80	anonymity	1.83888721466
2013-08-30	119.97.151.135	80	anonymity	0.889384031296
2013-08-30	54.251.204.189	3128	anonymity	3.53647780418
2013-08-30	125.39.68.181	80	anonymity	0.689550161362
2013-08-30	119.97.151.135	10904	anonymity	0.668408155441
2013-08-30	200.54.92.187	68664	anonymity	4.1806371212
2013-08-30	119.97.151.135	28466	anonymity	0.549545049667
2013-08-30	218.108.242.108	3128	anonymity	2.24586296082
2013-08-30	119.97.151.135	38713	anonymity	0.964201927185
2013-08-30	219.159.105.180	8080	anonymity	1.03646397591
2013-08-30	221.10.40.232	83	anonymity	2.02300286293
2013-08-30	119.97.151.135	39669	anonymity	1.70621204376
2013-08-30	219.159.198.8	9999	anonymity	0.569206953049
2013-08-30	177.11.136.39	3128	anonymity	4.8339650631
2013-08-30	119.97.151.151	80	anonymity	0.91706609726
2013-08-30	221.7.228.138	80	anonymity	2.66483902931
2013-08-30	180.250.82.188	8080	anonymity	1.8404109478
2013-08-30	119.97.151.151	17657	anonymity	0.149099111557
2013-08-30	221.176.14.72	80	anonymity	0.305284976959
2013-08-30	201.150.2.169	8080	anonymity	3.00340509415
2013-08-30	221.214.221.148	3128	anonymity	3.34208202362
2013-08-30	119.97.151.151	18256	anonymity	0.630638122559
2013-08-30	221.238.28.158	8081	anonymity	0.476883172989
2013-08-30	222.208.214.66	9999	anonymity	0.363757133484
2013-08-30	119.97.151.151	21725	anonymity	1.12852191925
2013-08-30	222.80.72.30	1337	anonymity	0.765511035919
2013-08-30	119.97.151.154	80	anonymity	2.0536429882
2013-08-30	180.250.216.18	80	anonymity	2.43979310989
2013-08-30	119.97.151.154	28466	anonymity	0.737180948257
2013-08-30	119.233.255.53	81	anonymity	1.40421795845
2013-08-30	91.230.54.60	8080	anonymity	2.40143895149
2013-08-30	119.97.151.154	33987	anonymity	0.356132984161
2013-08-30	61.175.223.134	3128	anonymity	1.73475813866
2013-08-30	119.167.231.73	8080	anonymity	2.65028715134
2013-08-30	120.197.85.182	80	anonymity	1.1576218605
2013-08-30	111.13.87.150	80	anonymity	1.32273507118
2013-08-30	113.31.65.49	80	anonymity	0.286664962769
2013-08-30	78.29.9.104	3128	anonymity	2.36114788055
2013-08-30	121.10.160.90	9999	anonymity	0.476686000824
2013-08-30	198.50.241.160	7808	anonymity	1.85625600815
2013-08-30	113.98.123.3	9999	anonymity	2.23965620995
2013-08-30	114.80.136.164	7780	anonymity	0.247318029404
2013-08-30	109.236.220.98	8080	anonymity	5.15361618996
2013-08-30	190.151.122.38	80	anonymity	3.62533402443
2013-08-30	94.198.34.230	80	anonymity	1.57883000374
2013-08-30	114.141.162.53	8080	anonymity	0.181611061096
2013-08-30	121.12.167.197	3128	anonymity	2.61445403099
2013-08-30	84.22.61.145	3128	anonymity	1.62630295753
2013-08-30	122.228.80.83	80	anonymity	0.222767114639
2013-09-03	189.112.3.86	3128	nonanonymity	4.97130393982
2013-09-03	186.116.130.14	3128	nonanonymity	4.05643606186
2013-09-03	189.112.3.86	3128	nonanonymity	4.98019599915
2013-09-03	61.53.64.37	8080	anonymity	0.703346967697
2013-09-03	194.141.101.254	8080	nonanonymity	1.04832291603
2013-09-03	110.4.12.170	83	anonymity	3.63949894905
2013-09-03	61.55.141.11	81	anonymity	0.526301860809
2013-09-03	61.136.93.38	8080	anonymity	0.453206062317
2013-09-03	69.197.132.80	7808	anonymity	1.27729392052
2013-09-03	202.98.123.126	8080	anonymity	1.04391598701
2013-09-03	180.166.50.106	8000	nonanonymity	0.437214851379
2013-09-03	122.96.59.98	82	anonymity	0.659762859344
2013-09-03	190.122.186.226	8080	nonanonymity	4.10896992683
2013-09-03	180.173.89.208	8080	nonanonymity	0.446534872055
2013-09-03	2.184.6.10	8080	nonanonymity	6.55382204056
2013-09-03	111.1.32.51	87	anonymity	0.8740670681
2013-09-03	211.142.236.135	81	anonymity	0.472090959549
2013-09-03	61.19.42.244	80	nonanonymity	5.15947699547
2013-09-03	211.142.236.135	80	anonymity	0.49198102951
2013-09-03	178.77.243.110	443	nonanonymity	4.11302185059
2013-09-03	82.99.250.36	8080	nonanonymity	6.24912786484
2013-09-03	111.1.55.19	80	anonymity	0.416069984436
2013-09-03	183.232.25.41	20771	anonymity	0.542053937912
2013-09-03	110.232.72.174	8080	nonanonymity	3.31736207008
2013-09-03	203.161.24.74	8080	nonanonymity	2.8527970314
2013-09-03	222.124.15.123	8080	nonanonymity	5.09461903572
2013-09-03	92.39.54.161	8080	nonanonymity	4.36337208748
2013-09-03	111.1.55.19	8080	anonymity	0.855683803558
2013-09-03	190.0.16.58	8080	nonanonymity	4.6463727951
2013-09-03	111.1.55.19	8088	anonymity	0.856768846512
2013-09-03	202.98.123.126	8080	anonymity	1.03787302971
2013-09-03	119.254.90.18	8080	anonymity	1.21514415741
2013-09-03	58.252.56.149	9000	anonymity	0.788179159164
2013-09-03	190.122.185.195	8080	nonanonymity	2.91834807396
2013-09-03	190.122.186.213	8080	nonanonymity	0.943983078003
2013-09-03	113.31.65.51	80	anonymity	0.335175991058
2013-09-03	202.119.199.147	8080	anonymity	1.38496804237
2013-09-03	113.31.65.61	80	anonymity	0.532058000565
2013-09-03	194.141.96.11	8080	nonanonymity	1.32482385635
2013-09-03	222.180.173.10	8080	nonanonymity	2.57773709297
2013-09-03	113.31.65.61	81	anonymity	0.749606132507
2013-09-03	211.142.236.132	80	anonymity	0.56276011467
2013-09-03	113.31.65.61	15437	anonymity	0.363256931305
2013-09-03	211.142.236.135	8082	anonymity	0.551979064941
2013-09-03	200.54.92.187	80	nonanonymity	1.60754013062
2013-09-03	113.31.65.61	33942	anonymity	0.36109495163
2013-09-03	211.142.236.135	8090	anonymity	0.524086952209
2013-09-03	108.61.89.152	7808	anonymity	1.39290189743
